chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3764217,1039.3398855548232,908.2362803877919,1748.5388749482615,0.06487673323675497,-327.4334,135.94049,-25.456432,5.776724,-3.8114746,-21.20546,11.6038265,2.7836695,-13.235593,-13.054366,-16.865667,-5.4377356,0.060360536,-2.650801,1.3410515,-3.5912533,-5.904073,-3.0008996,-6.2182636,-7.622589,elephant
0.38933888,970.1214218685072,1034.702103911964,1815.966796875,0.05512927827380952,-299.6536,163.12958,-24.62045,22.457323,-12.830865,-3.7906902,3.1653597,7.364654,4.4880404,2.1564717,3.3074598,-10.905534,-0.8809096,-13.945306,-11.273476,-7.0732503,-10.725827,0.18478331,-1.3906633,2.4543548,elephant
0.21165161,1161.0826842990277,898.5141464547892,2189.5540677584136,0.07596529447115384,-301.7982,186.6745,-61.01666,0.98547363,17.33807,-40.307518,-1.0935413,2.6352832,-29.460247,1.7508206,11.439864,-1.4221065,8.243211,-8.67346,-19.679432,-0.92803264,-7.7345,-17.704536,-9.825862,-10.026494,elephant
0.2223345,1137.4464082238603,875.826467754415,2145.6298828125,0.07499040876116071,-298.70816,182.3068,-57.39401,-1.2406853,16.180014,-38.874214,-3.186247,2.5305045,-27.396519,0.86783224,11.79223,0.34305042,8.749455,-8.041455,-22.083466,-5.5162897,-7.27063,-14.960179,-9.210109,-9.270026,elephant
0.25128222,1080.2148762860377,869.0257571248051,1939.810321514423,0.06790489783653846,-316.6655,161.8458,-43.396084,-10.306283,5.1776114,-32.566666,-2.8420153,1.1594439,-22.787313,2.0187557,11.622772,0.9457644,5.866578,-8.6126585,-18.562094,-3.4827533,-3.8407648,-12.543395,-9.499419,-7.8057485,elephant
0.42242083,977.4895402314796,994.8817682943252,1723.9013671875,0.06395155718537415,-336.96124,153.85716,-15.752916,7.8304734,-11.250082,-4.5477552,-0.6427751,3.3321035,4.372215,2.8927977,2.1834729,-9.124254,-5.152399,-13.69787,-10.800488,-5.8158393,-5.2230563,0.27990597,-2.1834173,2.1586804,elephant
0.36753437,1035.702363397559,950.9209490774662,1823.9189710115131,0.0636975740131579,-370.98495,150.12753,-25.227806,-10.021804,0.49221614,-21.746952,0.57251096,0.38670573,-21.359003,-3.7037816,4.2054214,-1.8191768,2.2354505,-7.9612837,-15.06241,-5.547299,-4.6859803,-10.359159,-7.704295,-8.795112,elephant
0.39471883,984.6439083000084,1015.0161481405846,1708.5973818440082,0.05874709452479339,-247.53253,173.58826,-31.002121,8.485127,-18.018972,-26.842999,-14.023006,-4.964881,-14.41633,-2.8586202,-4.33384,-9.29436,-3.589028,-21.450708,-9.469155,-13.23156,-9.485208,-4.837196,-16.99391,-3.0033681,elephant
0.22023258,2319.262058138623,1715.5677020653177,3982.7743038054437,0.13708889868951613,-180.98361,80.89962,-72.47444,43.152473,-37.19526,4.970363,-39.852623,3.4414368,-23.741951,-16.37224,8.276053,-2.0283244,18.745056,-12.212018,-3.1143126,-28.400599,-10.699855,-2.7242382,-12.319459,-12.225156,elephant
0.39897794,2763.551754485753,1512.801391536162,4736.981689453125,0.23328125,-290.55676,85.492744,-97.26607,71.28189,-29.579824,6.904376,-28.608492,25.738089,-11.010232,-18.140192,6.5690794,-26.16714,18.351006,-17.289513,13.166516,-6.9602647,-13.805051,-1.5204517,-22.651457,9.6350765,elephant
0.29007125,1249.5112025796423,1138.2691666841,2213.042743389423,0.06759565304487179,-380.06042,114.82125,-27.466146,7.7575984,-17.466887,-25.079975,-6.727103,17.788935,6.1204715,9.504462,8.932009,-19.170885,-13.445561,-26.483671,-11.431843,3.404937,-8.316194,1.5279341,4.5764947,7.326179,elephant
0.33528337,1284.537986581237,1157.2839854046654,2400.629150390625,0.0730126953125,-300.212,153.98126,-49.08009,23.415352,-28.50395,-14.801741,-10.389972,-4.2488685,-12.515107,-12.631641,-3.977485,-16.292912,2.3779483,-17.036802,-8.568862,-1.7090619,-1.2148896,7.7407613,-7.802516,-1.0020374,elephant
0.36919257,910.4996793308517,929.0402245317142,1521.4420141763244,0.05377561051324503,-431.2773,177.73572,-13.915058,-16.106384,-2.22542,-1.9847275,5.9055476,2.5001314,-7.9056573,-5.544936,-3.431658,-4.9146433,-1.7371943,0.338617,3.7568574,-2.784299,-6.3704157,-2.6339786,-3.9989653,-4.978647,elephant
0.3243497,1261.7199960406347,968.6110036550131,2193.1389422456095,0.0878946603822314,-319.75845,145.59094,-52.73131,6.4155445,-2.8011956,-26.258722,4.169414,-5.0405726,-14.667224,-12.574814,-14.907118,-2.4670866,2.1267707,-1.5202745,0.848154,-5.8688188,-7.534235,-5.5472503,-6.479155,-6.421621,elephant
0.3645162,1312.1918382733868,1257.0639105517355,2374.6124267578125,0.08285958426339286,-331.5038,149.5341,-33.184357,42.712696,-12.689974,-11.726799,-23.43909,7.4215317,2.856932,1.4623853,8.989844,-19.681349,-3.4600284,-26.02917,-8.283491,-5.110479,-16.368164,0.76563406,-8.000882,3.4676583,elephant
0.27711454,1137.8115149735847,785.0778126312982,1750.4738214189915,0.08113222572424893,-299.63867,162.6367,-64.86641,-22.818335,-16.235563,-20.997469,6.761892,-3.8471973,-4.393331,-4.9022374,-9.386611,-3.9680254,-3.5717182,1.1284978,1.3412122,-0.6471997,-3.2743695,-9.769814,-5.682205,-4.1761527,elephant
0.34676886,1138.7936616958204,748.6490535465805,1734.93017578125,0.08759765625,-318.7216,179.81084,-68.83227,-22.702383,-11.143333,-23.16672,13.201951,-1.2876649,-12.036172,-3.6504993,-9.677804,-1.3189235,0.62183756,-2.589997,5.400075,2.761176,-3.244169,-5.822688,-7.184132,-3.943512,elephant
0.35991886,1229.2408060912005,1006.9706553470487,2218.2051298634105,0.0867200434602649,-332.6229,157.4896,-46.047417,-10.028838,-2.9614367,-6.9257116,9.957139,3.1752,-2.814519,-1.7665719,-8.401536,-4.0436044,1.4791297,2.6151972,6.3808384,3.527699,-0.31016815,-6.2303314,-3.0803366,-1.1806473,elephant
0.31303546,1249.2798997408333,769.2682802306693,1833.5167518028845,0.09475875686813187,-242.48944,174.78644,-88.28509,-16.373653,-12.353546,-16.24628,7.682307,-11.267693,-0.19376405,-4.2806864,-8.516307,0.919416,-2.1462617,5.9823804,3.311794,2.838499,-0.86154944,-11.547205,0.3736896,-1.6327189,elephant
0.33526972,3487.5266766547174,2009.8892469816592,5780.303744612069,0.34288007363505746,-134.13785,100.28985,-83.440544,85.307945,-69.793724,37.083195,-43.351536,49.16305,-16.406057,-5.909534,8.816822,-20.050808,15.113085,-13.74406,6.4899516,-5.0143585,9.106461,-7.7193766,-3.378429,-10.203592,hornbill
0.35912204,2565.7188006242127,1989.893470471402,5432.183627424569,0.20162086925287356,-258.21942,133.50098,-90.69457,65.94236,-45.818512,47.573994,-41.355495,28.957556,-21.565462,7.7029786,11.873813,-18.23761,13.113329,-22.923088,12.097552,-19.12373,7.0143166,2.3604321,5.680243,8.691456,hornbill
0.3554458,3039.603355649769,1385.4844669782228,4515.537446120689,0.2705302622126437,-128.33871,39.589207,-133.08368,72.85644,-30.156261,28.008627,-23.477287,22.11837,10.047993,4.1513734,3.5664027,-5.404053,3.6869915,-18.614466,11.732224,0.9537197,9.137698,2.345936,7.446993,-6.278005,hornbill
0.33631456,3067.316575318196,1462.538207137147,4573.330583243534,0.2818393049568966,-133.2282,38.395226,-128.66188,68.54701,-30.139696,31.302917,-30.95734,18.668867,10.406235,7.2311196,1.8769765,-10.387403,4.92972,-16.934462,8.155334,2.9907823,13.236683,0.02666115,11.916682,-9.408705,hornbill
0.3428366,2808.4084817483713,1532.9182568360673,4224.5916958512935,0.27083894576149425,-174.49344,68.7516,-95.27451,22.616629,-55.968952,32.827785,-4.4800267,4.0658364,-1.5174725,-4.3488197,10.538404,-1.9636325,1.6912863,1.061968,5.87232,-4.1247973,2.0635777,-5.884425,10.92614,-1.437263,hornbill
0.36856663,2863.706354237981,1727.5516425867404,4846.827013739224,0.2255354256465517,-58.13855,56.89996,-129.86493,24.582037,-36.884346,59.09605,-30.93986,14.126396,-10.973693,9.508136,-4.737081,-8.942158,9.747215,-8.047926,10.2380905,0.64248353,31.183409,-8.6391325,1.0713048,-12.295985,hornbill
0.3609118,3034.4095591850264,1789.8790217897517,5291.599036907328,0.25183526400862066,-59.20056,46.94416,-126.80449,44.526913,-26.022705,54.42148,-36.846455,22.424116,-13.3049345,10.803666,-3.5399327,-6.315592,15.311869,-16.596994,9.249354,-6.1073236,32.202534,4.3779902,2.0916848,-12.089099,hornbill
0.43895403,2695.5143503153645,1874.3454775944667,5024.166554418103,0.20913591056034483,-175.60237,65.12916,-102.74668,-2.3233287,-40.62955,53.95789,-18.508535,15.8331785,-9.027385,10.757992,9.949153,-9.161324,14.824763,-10.207383,12.258897,-2.956589,14.666654,2.853,2.906253,-0.6810991,hornbill
0.39129725,3219.6279951202323,1920.7876551648285,6030.7819234913795,0.23458265984195403,-189.99953,20.72724,-155.47308,18.87528,-43.94557,45.499496,-43.461327,33.242905,-15.909989,17.83977,-3.330578,-17.734869,25.178974,-20.531885,15.569816,-4.5793405,23.89291,7.449417,0.6076511,-8.835555,hornbill
0.43580773,3066.337027521778,1925.3502279416284,5369.192820581897,0.2749247934626437,-308.11188,62.59064,-89.0625,10.482587,-56.862873,42.462673,-28.021307,17.920483,-0.73821336,3.4235752,8.158521,-9.223223,14.741142,-7.163483,7.0346484,-7.976283,5.8313026,-0.13962595,6.7013197,-1.6741445,hornbill
0.4148418,2768.590858264901,1907.9244297074727,5089.013671875,0.23190553160919541,-273.8332,68.257545,-86.919846,-14.971388,-51.43414,37.931015,-25.030886,11.000884,-1.0252899,6.279453,11.099285,-4.076593,6.638233,-1.7793285,13.142293,-5.46934,0.39244175,-7.3708105,9.782855,-1.7633023,hornbill
0.3645087,3199.300182716203,1908.7346583960743,5711.744005926724,0.2941698096264368,-154.71912,93.18261,-87.485725,81.429825,-55.54116,36.83712,-32.33999,41.57144,-20.198898,-0.67335945,9.31726,-20.320358,16.263157,-15.730762,3.054228,-8.505364,4.538335,-9.921893,-1.2951791,-3.5493631,hornbill
0.40282255,3230.0951568362834,1966.70105879178,6216.4129849137935,0.23169787176724138,-132.519,25.160454,-150.52121,22.082218,-35.110764,41.321995,-43.737923,28.274496,-22.936808,23.975718,-6.3832426,-5.716531,20.901463,-28.421692,16.857733,-7.833749,31.418291,-1.8111383,-2.4446023,-4.4158506,hornbill
0.3950468,3195.924701717021,1917.278600479217,5965.316035829741,0.23218615301724138,-161.33708,22.235365,-146.60915,20.41355,-39.52771,43.653606,-45.701756,27.052763,-18.599718,14.097395,4.620877,-10.666066,17.744148,-23.443953,6.469378,-9.462159,27.106682,6.510334,9.641289,-6.6495314,hornbill
0.42637822,2306.84697082326,1568.9992672126584,3993.542901400862,0.17726293103448276,-142.91113,116.67164,-95.93832,58.64882,-49.232124,15.225428,-31.188452,-13.11146,-22.503044,-11.547901,-8.865769,-16.303162,9.760531,-6.976641,8.151325,-14.457701,6.366327,0.89771754,-3.7650943,6.0340543,hornbill
0.39191493,2406.0613649841785,1615.2290353683406,4185.1141567887935,0.1924445492097701,-162.25073,114.54571,-88.197205,60.297813,-54.611576,19.918291,-27.374805,-18.896997,-20.707256,-13.620371,-10.329443,-11.843709,1.2276711,-7.1164613,9.669488,-17.80962,5.37443,0.58859557,-3.3106666,2.540943,hornbill
0.38650075,2451.4782080961454,1591.0676126558653,4126.578495420259,0.20200812679597702,-138.79358,118.55092,-99.70046,66.93021,-60.455257,20.638819,-24.895395,-12.122802,-25.961546,-7.5688686,-7.460336,-13.06464,5.896992,-10.168586,9.995827,-18.272612,5.4999986,-1.2768279,-0.0036488704,3.6224368,hornbill
0.3133574,2887.1921516317598,1036.5633675883985,3652.7242726293102,0.2535302173132184,-268.99744,26.64573,-164.61383,46.14357,-52.284767,-19.807121,-2.8057592,11.395226,-17.807085,-7.209882,21.3293,-8.351383,6.9363437,-10.5142765,2.0996644,1.4354831,-4.581018,6.5769687,-6.169926,2.1143248,hornbill
0.3170698,2887.9671860978137,1024.6499386684504,3634.284920528017,0.25282305136494254,-257.1588,22.199661,-159.02783,45.719666,-49.37712,-23.792292,-1.8136711,10.56173,-15.658581,-8.133222,18.496313,-8.608991,5.372817,-7.856447,0.7859162,0.49352106,-4.7502804,6.4912715,-1.1521736,4.1278667,hornbill
0.3466225,2869.445653848699,1894.5280923423174,5514.975080818966,0.21424883261494254,-142.31744,71.43145,-131.02258,11.983049,-52.019142,45.46988,-55.142,17.040937,-23.5459,5.0428076,8.392775,-24.90102,17.146328,-13.7378235,5.8946724,-6.5413136,12.54148,0.92219687,2.995115,-11.087129,hornbill
0.47810873,2928.7514297848884,1547.8421212549495,4623.079707704741,0.25240211925287354,-254.35562,86.91645,-134.73969,81.31353,-54.579185,47.7301,-19.197863,21.865316,-5.646737,2.924361,11.79895,2.4577792,6.950006,-11.092509,11.335925,-15.358721,19.445963,-2.592827,9.833299,1.1347425,hornbill
0.529947,2703.2631524197864,1543.7946142702804,4268.029364224138,0.22476652298850575,-285.52237,99.97727,-127.082634,74.73868,-47.721893,37.029026,-19.806213,23.160927,-10.845177,6.6208477,3.8069584,-0.27471256,13.420044,-13.449245,12.956393,-11.76952,14.422522,-7.280769,7.118935,0.5226214,hornbill
0.31839305,3442.2920965038893,1850.178364010766,5709.640187230603,0.3238763918821839,-193.68149,69.38765,-88.66894,77.915695,-48.46957,29.55292,-38.148045,38.79126,-17.673279,-10.18625,12.670773,-16.10047,20.79386,-3.7706296,1.2287664,-8.105185,2.752082,-10.739272,-4.722093,0.02233057,hornbill
0.5378407,2643.311911961312,1643.7767447145131,4330.648908943966,0.2109318875718391,-302.27963,104.2712,-119.877556,70.4415,-44.38383,41.161682,-25.273819,25.103647,-15.882708,8.81404,4.528545,1.4258612,14.794138,-15.059543,14.898791,-10.8587885,15.109201,-9.742745,7.737613,1.2273513,hornbill
0.52157056,2609.3703561367197,1614.1909385248314,4223.106647359914,0.2134911548132184,-310.68375,104.35523,-115.60159,66.29821,-42.86597,37.482586,-19.097965,24.310247,-12.939459,8.108642,5.1310425,0.35861224,12.704331,-15.83065,12.468967,-10.115063,13.966856,-8.307803,4.3871284,1.1400743,hornbill
0.5127303,2573.5563300448157,1669.969878377539,4321.367355872845,0.2035515445402299,-319.69608,110.91864,-110.06419,64.08136,-49.438713,41.261726,-21.12608,25.587347,-12.21876,8.806143,6.724569,-2.074698,10.271435,-17.422344,12.117084,-9.930091,17.653688,-5.5227637,2.0327668,-2.2124438,hornbill
0.38458222,2402.761859237241,1327.4305459291825,3705.938510237069,0.18828573994252873,-282.435,103.85474,-141.94353,54.715534,-30.416468,30.559315,-10.873078,16.019049,-9.259408,7.158936,-5.933424,8.109106,16.202906,-13.48561,8.002849,-11.003135,17.16882,-0.77827454,9.2320175,-6.0566797,hornbill
0.42980537,2716.3847591472972,1592.844264628386,4398.713631465517,0.21110026041666666,-293.67853,96.57805,-125.52778,70.56877,-50.624805,44.36412,-15.200488,22.336851,-17.486378,5.0184374,8.086481,4.7172585,9.936738,-16.364164,13.1581135,-10.239523,17.803,-5.859443,5.6419277,-4.4417295,hornbill
0.5366204,2790.836194811407,1637.5900699743,4480.3912984913795,0.22936310165229884,-300.8325,96.64234,-121.382904,73.609566,-52.58296,42.909657,-19.212988,27.079882,-14.975731,8.905339,5.8743224,-0.95494616,11.031919,-14.29279,16.385252,-9.046152,18.324448,-6.150191,9.107259,-3.7802234,hornbill
0.4439693,2399.6104769307253,1467.0571591479559,3923.0030980603447,0.19768655711206898,-296.12903,118.42,-129.18903,62.593704,-33.656315,34.756054,-18.160067,18.485577,-7.4840465,16.435484,-4.865455,14.884064,11.66436,-20.429874,16.361757,-15.7482605,15.955724,-4.6350093,11.042898,3.0768223,hornbill
0.43794134,1728.5028011673799,1619.929232181033,3194.8343211206898,0.11092964260057471,-254.85803,165.90544,-78.44219,49.06749,-37.32327,45.691402,-37.110035,12.29182,-19.173536,-1.862428,2.0607011,-18.162798,7.300497,-9.492699,9.50798,-12.558781,4.5547557,-4.3383384,7.9912553,0.81048346,hornbill
0.3198537,2271.7733389996015,1578.9168324819289,3837.489055765086,0.1743220186781609,-259.80127,129.9568,-104.12061,70.21199,-33.75458,33.911045,-29.711956,11.386948,-13.420083,16.519787,1.1192948,-11.814835,10.327276,-17.273886,5.3383865,-20.025093,11.960669,4.1666393,4.010066,-6.47347,hornbill
0.4202672,2305.041675996005,1946.350527815862,4389.432078394397,0.11955594468390805,-317.9503,111.56819,-99.271126,34.01912,-32.82521,37.506084,-24.370861,40.66385,-24.414576,33.239506,17.170158,2.7214231,25.942228,-21.087706,8.85719,-6.774964,23.682003,8.218661,20.11125,1.6070678,hornbill
0.31399044,3545.7889224241594,1808.1140994585583,5761.369376346983,0.32482489224137934,-192.49638,64.62599,-89.67789,93.39546,-57.03455,31.666258,-40.350582,38.070507,-19.8212,-9.439356,8.556282,-14.455867,20.010267,-11.396682,3.7640212,-9.950974,5.9831305,-8.68254,-4.512689,-0.67810154,hornbill
0.31426695,2279.2883705921154,1604.221280618999,3847.6368871228447,0.17344647988505746,-263.09143,127.529076,-100.508484,69.837364,-30.192614,32.44226,-30.487959,12.106511,-14.132259,17.652185,0.84074515,-10.194254,10.095481,-17.08886,6.0297008,-21.823074,9.891173,4.831464,6.268843,-5.6305327,hornbill
0.59819365,2089.369838235186,2169.933825988663,4797.325397359914,0.05893049568965517,-295.43527,65.660225,-30.351639,60.988476,-23.099373,38.511513,-0.50022906,21.460705,13.560976,8.664358,20.78481,6.3530574,13.150274,5.6596475,6.4214892,0.93173593,12.533584,-0.8755201,14.141236,11.6575365,hornbill
0.55257267,2531.5900158597765,2208.906184871877,5133.5651266163795,0.09762257543103449,-306.95404,69.66289,-47.832546,69.84752,-37.74232,45.7757,-8.878599,26.434765,12.374374,6.054065,18.318432,5.3666897,12.217077,0.8064305,10.172042,-3.034147,11.748563,-2.9561768,14.507495,9.719078,hornbill
0.6776448,1838.7439686688447,2174.12942462819,4694.362035290948,0.04370397808908046,-311.43253,61.611195,-22.428778,58.780834,-20.861977,41.992035,-0.45897552,23.504581,17.863611,4.1211834,21.176207,8.601631,10.284688,9.009524,10.80855,1.3228118,12.113355,1.9435595,11.265374,9.742262,hornbill
0.37463352,2468.2669520214035,1985.5022391163561,5433.792429956897,0.18332435344827586,-252.1773,136.70142,-93.7731,53.476967,-44.44257,59.548042,-38.18283,27.27106,-20.052275,8.319762,5.896641,-20.961363,11.559624,-20.353054,16.696861,-19.939207,10.840854,3.9929824,-4.1051593,-1.0833215,hornbill
0.29264218,2592.5239615553855,1966.5783213900643,5467.701037176724,0.20070043103448276,-252.01637,131.82068,-98.47619,64.79045,-44.51712,50.387096,-41.076653,29.823057,-23.849659,9.275403,6.704584,-15.9702635,14.336188,-24.335573,16.392609,-20.9534,7.4196467,3.270404,4.66481,6.3418016,hornbill
0.4614127,3520.337779118986,2209.1593704535617,6320.737641433189,0.3138020833333333,-170.45883,55.87874,-81.49668,39.79292,-43.825912,45.226707,-28.922773,13.845192,-52.417614,-18.15888,-13.56651,0.9444249,5.303177,-20.638382,19.318808,-19.871946,8.165497,-15.547888,5.4665513,-3.7762399,junglefowl
0.33838314,2810.5712340777413,1808.9439334031983,5047.061051993534,0.22323433010057472,-296.70633,46.23662,-81.22962,21.574947,-24.536615,40.899292,15.108898,24.875422,-16.659132,-16.423662,9.013919,-2.940034,-3.1744168,-5.1451354,16.949194,-5.456291,5.549484,6.3672323,-0.020107282,-3.1926842,junglefowl
0.33403185,2986.411000266322,1910.264684653212,5319.938712284483,0.22923962823275862,-290.6156,42.601112,-82.26757,19.337353,-29.834866,45.098946,5.673763,26.856462,-16.446178,-13.934799,7.7571564,-7.878187,-9.3273115,-4.511754,18.506903,-5.156256,14.898825,1.7953521,0.54694057,-3.6104417,junglefowl
0.3144167,2763.633536738383,1894.0049771929257,5228.731984105603,0.20348980783045978,-291.82123,52.04146,-75.235954,12.847159,-30.845007,44.53864,13.749798,27.509748,-16.65821,-17.850657,9.100904,-6.5510507,-8.375124,-5.315882,19.392366,-4.053674,6.052954,3.8086066,-0.7461453,-3.2606025,junglefowl
0.35015267,3016.954135698725,1864.6673069811814,5187.893150592672,0.24984285201149425,-289.18384,40.35747,-73.02381,16.367403,-29.27448,47.17705,14.345,23.822914,-14.23726,-23.690716,12.139889,-1.9066095,-10.024586,-2.9686713,14.22109,-6.8637443,4.1273093,2.343551,0.60922426,-1.6668184,junglefowl
0.3601829,2926.195199965607,1852.6124811363638,5210.292632004311,0.22184244791666666,-286.0375,45.276127,-75.19133,29.99516,-26.702477,40.357204,14.178518,25.379984,-21.252672,-19.870495,6.236434,-2.0262449,-8.101523,-11.579669,17.236341,-8.208704,2.4586637,4.6808863,1.1025803,-5.0924435,junglefowl
0.31223252,3126.651474639242,1762.201019154827,5055.971342941811,0.2772595635775862,-280.0949,38.741127,-79.702286,29.508062,-28.399765,43.384804,9.742206,21.06781,-13.706755,-26.231655,10.275399,-7.8140717,-10.746108,-0.2832017,11.369874,-1.746374,4.5516567,4.577818,6.431779,-5.996433,junglefowl
0.32298794,3101.3551128097897,1848.3629147492506,5352.4860250538795,0.2589630477729885,-285.08377,36.34726,-80.012474,23.15255,-35.069733,44.322445,8.143034,26.089706,-12.072715,-20.898022,8.927954,-9.583938,-3.0791879,-2.7537992,14.162684,-3.9245641,2.6150928,6.2564874,2.6538355,-6.092806,junglefowl
0.36811647,3256.0326497053443,1881.9021889485346,5418.323174838362,0.28301791487068967,-291.0266,34.44116,-74.991875,26.619823,-34.89217,46.285492,5.85891,24.984957,-16.64731,-22.23868,13.232223,-4.3791194,-6.646773,-3.875003,15.985858,-5.6711574,3.252046,4.746226,5.169364,-3.1231675,junglefowl
0.3166736,2674.680469274051,1590.5946500367095,4224.220433728448,0.22268992456896552,-317.7372,39.483047,-79.88227,29.907246,-9.921534,32.576664,36.597023,29.572676,-19.556654,-18.621975,10.269519,2.472799,-0.3535603,-6.02821,15.725179,-0.71435606,-0.021708133,5.9979253,1.4673368,-1.8092729,junglefowl
0.31437448,2772.3953058303273,1691.0597396507353,4631.1237203663795,0.22854368714080459,-319.56818,31.324705,-76.519135,17.939981,-9.527471,40.336155,28.427763,18.556063,-16.821205,-15.65268,10.859686,5.880669,-6.988205,-7.706838,13.782455,-9.775957,-3.0797334,6.770661,3.3644102,-3.1593876,junglefowl
0.4584962,3576.328178712198,2243.875175551114,6400.063981681034,0.3241906878591954,-175.14487,57.824554,-80.495255,42.18001,-44.715656,46.77124,-31.258442,13.660749,-53.695683,-17.622316,-14.637468,-0.7747248,5.2790494,-20.172802,20.928059,-19.852833,10.74272,-16.022766,4.2752843,-4.125531,junglefowl
0.34336597,2457.6487035542964,1727.2041917150887,4438.809940732759,0.18679844647988506,-308.32217,54.15688,-68.826805,20.509323,-6.2931385,33.35482,25.629782,24.201231,-20.780357,-15.976327,15.327176,8.187669,-0.5493236,-5.0351105,17.064383,-9.862168,-2.636928,7.1376405,0.7585524,-1.6096509,junglefowl
0.35351172,2276.2393303329604,1665.0384006877318,4199.964641702586,0.15399941630747127,-309.61545,55.949013,-62.89772,31.099823,-0.10827988,42.68256,32.897923,23.485624,-15.556625,-24.656483,10.693499,2.5390122,-16.698149,-11.943384,6.3308535,-14.480138,-4.05492,2.2216773,-4.846779,-5.5125127,junglefowl
0.42269185,2906.0401176872565,2088.1108323373514,5369.811590786638,0.16396147629310345,-322.0022,28.887081,-76.17159,39.215668,-29.553812,61.893433,4.5508947,38.34062,-4.1037683,-5.14483,20.157055,9.078065,4.1311493,11.137464,29.671942,-11.881947,15.415528,-6.2621055,13.297425,19.19179,junglefowl
0.39218938,3226.4383164586075,2030.2751686347544,5476.363820043103,0.20632408405172414,-342.52884,25.990456,-78.50532,42.60415,-37.094112,64.81666,2.0438612,36.515884,-3.760437,-5.2663355,22.10197,7.452733,1.4580749,8.5587225,29.122843,-8.302731,16.674944,-7.1473684,12.164679,13.3444195,junglefowl
0.38062716,2434.8828700006397,1783.2125145390469,4202.0684603987065,0.15838833512931033,-160.35255,98.758675,-83.38398,57.69057,-39.844177,47.436665,16.189783,16.864983,-18.672785,4.572264,0.31974724,18.308811,15.253088,-9.834943,27.887207,-14.94951,9.159302,3.2333584,7.821417,11.701704,junglefowl
0.3327566,2743.321430392898,1862.4402420725546,4551.549872036638,0.20136830998563218,-156.92113,89.85274,-75.8169,57.66487,-47.83657,55.186977,12.855981,17.516397,-17.571388,4.3187757,-2.7516553,15.712871,16.166618,-13.951235,28.224157,-14.739672,6.5603642,3.1507947,8.106285,11.497921,junglefowl
0.3854297,2345.391798331593,1776.8527557074344,4168.407361260776,0.15651939655172414,-160.06349,104.206894,-81.92737,54.01736,-38.783363,49.043854,15.094263,15.539197,-14.513637,3.071042,1.210454,14.290685,14.362897,-8.674164,24.720669,-13.766507,7.6155987,3.1922174,5.9928713,10.138912,junglefowl
0.37945977,2574.1811036796007,1850.7494265795308,4317.283472521552,0.1918889188218391,-153.00656,100.481606,-80.43223,58.568142,-42.54586,52.433407,10.630354,17.743797,-20.390448,6.6211634,-3.0538585,15.834758,14.837054,-13.469015,28.538275,-15.47569,9.900328,0.22750711,5.0495334,7.51342,junglefowl
0.36321858,2757.239808774244,1804.938509305661,4380.893049568966,0.2265063757183908,-230.75563,97.683525,-87.42129,59.49882,-48.505642,60.183407,10.405602,13.680883,-23.350882,9.542162,-3.3454435,17.040134,12.125479,-19.13528,28.461031,-14.868062,11.943379,-1.1626741,4.6338267,2.9022257,junglefowl
0.35489222,3074.068092243688,1874.0241053116702,4840.020541487069,0.25610070941091956,-226.98662,77.50527,-81.40646,57.105858,-53.71792,63.029247,12.687363,14.569618,-25.756495,10.975986,-4.4285088,17.544474,11.536324,-19.392878,29.84113,-14.732967,14.369253,-1.8421191,4.932711,3.6931427,junglefowl
0.4562988,3608.8760648277184,2254.992579035763,6418.3795797413795,0.3263458602729885,-171.03006,57.178017,-78.70056,40.31832,-44.750225,46.27087,-32.248734,13.532763,-53.1634,-16.02187,-15.611025,-0.10085985,5.134351,-21.32802,18.013348,-21.062601,9.28552,-17.30991,4.771373,-3.9609838,junglefowl
0.37581426,2891.065987238932,2040.1933323887374,5173.290173760776,0.20577967852011494,-157.23146,82.56982,-74.75156,50.924915,-43.120136,55.733456,8.911753,22.946733,-24.914145,11.694745,-3.538826,19.097458,12.381654,-15.713985,31.347973,-17.688202,14.734443,-0.38019812,6.915337,3.6588469,junglefowl
0.43962038,3107.7121617586777,1989.4486110145103,5635.0165005387935,0.23151827406609196,-208.48595,63.101524,-71.096535,77.35153,-24.396019,43.894176,-11.5801325,38.934666,-18.44483,-2.790068,4.792862,0.263379,6.9295635,-15.349351,12.4466305,-25.375237,9.485294,-5.138995,4.4173284,5.349216,junglefowl
0.45140088,3195.599445770976,2013.9233171830035,5863.218952047414,0.24429777298850575,-216.64952,59.109352,-71.47919,72.00293,-25.069426,43.62835,-14.806185,37.241207,-19.040207,-4.5026793,4.538939,0.42191228,7.390229,-16.911987,14.347568,-25.01828,7.235073,-3.2905316,3.0363772,3.8375247,junglefowl
0.42427608,3207.900637853522,1995.0554544135537,5846.388402478448,0.25020765984195403,-214.31131,53.92402,-68.715416,67.62571,-21.523054,38.982864,-13.551891,34.58986,-18.294115,-6.945556,3.1264827,0.16118012,4.761411,-17.32432,11.868882,-23.756348,7.6498547,-2.5896463,3.2872655,4.947332,junglefowl
